comuna,geocodigo,p01,vacante,cuenta,prop
13123,13123011002,1,1,27,0.0787172011661808
13123,13123011002,2,0,917,0.974495217853347
13123,13123011002,2,1,24,0.0255047821466525
13123,13123011003,1,0,381,0.947761194029851
13123,13123011003,1,1,21,0.0522388059701493
13123,13123011003,2,0,552,0.98220640569395
13123,13123011003,2,1,10,0.0177935943060498
13123,13123011004,1,0,300,0.914634146341463
13123,13123011004,1,1,28,0.0853658536585366
13123,13123011004,2,0,1147,0.982862039417309
13123,13123011004,2,1,20,0.0171379605826907
13123,13123011005,1,0,380,0.87962962962963
13123,13123011005,1,1,52,0.12037037037037
13123,13123011005,2,0,494,0.96484375
13123,13123011005,2,1,18,0.03515625
13123,13123011006,1,0,270,0.940766550522648
13123,13123011006,1,1,17,0.0592334494773519
13123,13123011006,2,0,809,0.957396449704142
13123,13123011006,2,1,36,0.042603550295858
13123,13123011007,1,0,55,0.833333333333333
13123,13123011007,1,1,11,0.166666666666667
13123,13123011007,2,0,815,0.929304446978335
13123,13123011007,2,1,62,0.0706955530216648
13123,13123011008,1,0,51,0.85
13123,13123011008,1,1,9,0.15
13123,13123011008,2,0,823,0.965962441314554
13123,13123011008,2,1,29,0.034037558685446
13123,13123021001,1,0,36,0.947368421052632
13123,13123021001,1,1,2,0.0526315789473684
13123,13123021001,2,0,1513,0.962468193384224
13123,13123021001,2,1,59,0.0375318066157761
13123,13123021002,1,0,28,0.717948717948718
13123,13123021002,1,1,11,0.282051282051282
13123,13123021002,2,0,1263,0.936249073387695
13123,13123021002,2,1,86,0.0637509266123054
13123,13123021003,1,0,118,0.900763358778626
13123,13123021003,1,1,13,0.099236641221374
13123,13123021003,2,0,1480,0.784313725490196
13123,13123021003,2,1,407,0.215686274509804
13123,13123021004,1,0,21,0.477272727272727
13123,13123021004,1,1,23,0.522727272727273
13123,13123021004,2,0,1462,0.974017321785476
13123,13123021004,2,1,39,0.0259826782145237
13123,13123021005,1,0,88,0.727272727272727
13123,13123021005,1,1,33,0.272727272727273
13123,13123021005,2,0,1108,0.882165605095542
13123,13123021005,2,1,148,0.117834394904459
13123,13123021006,1,0,32,0.680851063829787
13123,13123021006,1,1,15,0.319148936170213
13123,13123021006,2,0,1474,0.962769431743958
13123,13123021006,2,1,57,0.0372305682560418
13123,13123021007,1,0,306,0.918918918918919
13123,13123021007,1,1,27,0.0810810810810811
13123,13123021007,2,0,1277,0.912142857142857
13123,13123021007,2,1,123,0.0878571428571429
13123,13123031001,1,0,32,0.744186046511628
13123,13123031001,1,1,11,0.255813953488372
13123,13123031001,2,0,1296,0.913963328631876
13123,13123031001,2,1,122,0.0860366713681241
13123,13123031002,1,0,22,0.814814814814815
13123,13123031002,1,1,5,0.185185185185185
13123,13123031002,2,0,1044,0.91498685363716
13123,13123031002,2,1,97,0.0850131463628396
13123,13123031003,1,0,44,0.721311475409836
13123,13123031003,1,1,17,0.278688524590164
13123,13123031003,2,0,1314,0.942611190817791
13123,13123031003,2,1,80,0.0573888091822095
13123,13123031004,1,0,47,0.903846153846154
13123,13123031004,1,1,5,0.0961538461538462
13123,13123031004,2,0,1465,0.966358839050132
13123,13123031004,2,1,51,0.0336411609498681
13123,13123031005,1,0,48,0.923076923076923
13123,13123031005,1,1,4,0.0769230769230769
13123,13123031005,2,0,1300,0.965824665676077
13123,13123031005,2,1,46,0.0341753343239227
13123,13123031006,1,0,33,0.891891891891892
13123,13123031006,1,1,4,0.108108108108108
13123,13123031006,2,0,971,0.9282982791587
13123,13123031006,2,1,75,0.0717017208413002
13123,13123031007,1,0,46,0.793103448275862
13123,13123031007,1,1,12,0.206896551724138
13123,13123031007,2,0,1361,0.95374912403644
13123,13123031007,2,1,66,0.0462508759635599
13123,13123031008,1,0,25,0.657894736842105
13123,13123031008,1,1,13,0.342105263157895
13123,13123031008,2,0,1033,0.965420560747664
13123,13123031008,2,1,37,0.0345794392523364
13123,13123031009,1,0,16,0.727272727272727
13123,13123031009,1,1,6,0.272727272727273
13123,13123031009,2,0,1495,0.949809402795426
13123,13123031009,2,1,79,0.0501905972045743
13123,13123031010,1,0,52,0.88135593220339
13123,13123031010,1,1,7,0.11864406779661
13123,13123031010,2,0,1446,0.946335078534031
13123,13123031010,2,1,82,0.0536649214659686
13123,13123031011,1,0,43,0.682539682539683
13123,13123031011,1,1,20,0.317460317460317
13123,13123031011,2,0,1468,0.964520367936925
13123,13123031011,2,1,54,0.0354796320630749
13123,13123041001,1,0,66,0.825
13123,13123041001,1,1,14,0.175
13123,13123041001,2,0,1647,0.915
13123,13123041001,2,1,153,0.085
13123,13123041002,1,0,54,0.830769230769231
13123,13123041002,1,1,11,0.169230769230769
13123,13123041002,2,0,1510,0.932674490426189
13123,13123041002,2,1,109,0.067325509573811
13123,13123041003,1,0,684,0.916890080428954
13123,13123041003,1,1,62,0.0831099195710456
13123,13123041003,2,0,905,0.91321897073663
13123,13123041003,2,1,86,0.0867810292633703
13123,13123041004,1,0,287,0.905362776025237
13123,13123041004,1,1,30,0.0946372239747634
13123,13123041004,2,0,1337,0.911383776414451
13123,13123041004,2,1,130,0.0886162235855487
13123,13123041005,1,0,173,0.910526315789474
13123,13123041005,1,1,17,0.0894736842105263
13123,13123041005,2,0,1396,0.936284372904091
13123,13123041005,2,1,95,0.0637156270959088
13123,13123041006,1,0,62,0.898550724637681
13123,13123041006,1,1,7,0.101449275362319
13123,13123041006,2,0,1321,0.914819944598338
13123,13123041006,2,1,123,0.0851800554016621
13123,13123041007,1,0,57,0.904761904761905
13123,13123041007,1,1,6,0.0952380952380952
13123,13123041007,2,0,1532,0.92512077294686
13123,13123041007,2,1,124,0.0748792270531401
13123,13123041008,1,0,51,0.864406779661017
13123,13123041008,1,1,8,0.135593220338983
13123,13123041008,2,0,1592,0.975490196078431
13123,13123041008,2,1,40,0.0245098039215686
13123,13123041009,1,0,41,0.773584905660377
13123,13123041009,1,1,12,0.226415094339623
13123,13123041009,2,0,1495,0.972674040338321
13123,13123041009,2,1,42,0.0273259596616786
13123,13123041010,1,0,190,0.974358974358974
13123,13123041010,1,1,5,0.0256410256410256
13123,13123041010,2,0,999,0.960576923076923
13123,13123041010,2,1,41,0.0394230769230769
13123,13123041011,1,0,59,0.907692307692308
13123,13123041011,1,1,6,0.0923076923076923
13123,13123041011,2,0,875,0.968992248062015
13123,13123041011,2,1,28,0.0310077519379845
13123,13123041012,1,0,200,0.88495575221239
13123,13123041012,1,1,26,0.115044247787611
13123,13123041012,2,0,1012,0.975891996142719
13123,13123041012,2,1,25,0.0241080038572806
13123,13123051001,1,0,930,0.94704684317719
13123,13123051001,1,1,52,0.0529531568228106
13123,13123051001,2,0,640,0.890125173852573
13123,13123051001,2,1,79,0.109874826147427
13123,13123051002,1,0,482,0.965931863727455
13123,13123051002,1,1,17,0.0340681362725451
13123,13123051002,2,0,1168,0.970906068162926
13123,13123051002,2,1,35,0.029093931837074
13123,13123061001,1,0,60,0.769230769230769
13123,13123061001,1,1,18,0.230769230769231
13123,13123061001,2,0,1289,0.950589970501475
13123,13123061001,2,1,67,0.0494100294985251
13123,13123061002,1,0,177,0.893939393939394
13123,13123061002,1,1,21,0.106060606060606
13123,13123061002,2,0,1278,0.950185873605948
13123,13123061002,2,1,67,0.049814126394052
13123,13123061003,1,0,250,0.905797101449275
13123,13123061003,1,1,26,0.0942028985507246
13123,13123061003,2,0,691,0.984330484330484
13123,13123061003,2,1,11,0.0156695156695157
13123,13123061004,1,0,49,0.753846153846154
13123,13123061004,1,1,16,0.246153846153846
13123,13123061004,2,0,1185,0.953338696701529
13123,13123061004,2,1,58,0.0466613032984714
13123,13123071001,1,0,464,0.922465208747515
13123,13123071001,1,1,39,0.0775347912524851
13123,13123071001,2,0,809,0.949530516431925
13123,13123071001,2,1,43,0.0504694835680751
13123,13123071002,1,0,668,0.950213371266003
13123,13123071002,1,1,35,0.0497866287339972
13123,13123071002,2,0,328,0.624761904761905
13123,13123071002,2,1,197,0.375238095238095
13123,13123071003,1,0,25,0.925925925925926
13123,13123071003,1,1,2,0.0740740740740741
13123,13123071003,2,0,310,0.903790087463557
13123,13123071003,2,1,33,0.0962099125364431
13123,13123081001,1,0,10,0.588235294117647
13123,13123081001,1,1,7,0.411764705882353
13123,13123081001,2,0,1024,0.896672504378284
13123,13123081001,2,1,118,0.103327495621716
13123,13123081002,1,0,32,0.864864864864865
13123,13123081002,1,1,5,0.135135135135135
13123,13123081002,2,0,1016,0.834154351395731
13123,13123081002,2,1,202,0.165845648604269
13123,13123081003,1,0,12,0.48
13123,13123081003,1,1,13,0.52
13123,13123081003,2,0,878,0.945102260495156
13123,13123081003,2,1,51,0.0548977395048439
13123,13123081004,1,0,49,0.690140845070423
13123,13123081004,1,1,22,0.309859154929577
13123,13123081004,2,0,1207,0.94815396700707
13123,13123081004,2,1,66,0.0518460329929301
13123,13123991999,1,0,2,1
13123,13123991999,2,0,37,1
13124,13124011001,1,0,427,0.977116704805492
13124,13124011001,1,1,10,0.022883295194508
13124,13124011001,2,0,107,0.972727272727273
13124,13124011001,2,1,3,0.0272727272727273
13124,13124011002,1,0,726,0.975806451612903
13124,13124011002,1,1,18,0.0241935483870968
13124,13124011002,2,0,355,0.956873315363881
13124,13124011002,2,1,16,0.0431266846361186
13124,13124011003,1,0,481,0.981632653061224
13124,13124011003,1,1,9,0.0183673469387755
13124,13124011003,2,0,474,0.979338842975207
13124,13124011003,2,1,10,0.0206611570247934
13124,13124011004,1,0,344,0.988505747126437
13124,13124011004,1,1,4,0.0114942528735632
13124,13124011004,2,0,501,0.996023856858847
13124,13124011004,2,1,2,0.00397614314115308
13124,13124021001,1,0,1356,0.915597569209993
13124,13124021001,1,1,125,0.0844024307900068
13124,13124021001,2,0,569,0.986135181975737
13124,13124021001,2,1,8,0.0138648180242634
13124,13124021002,1,0,1194,0.985148514851485
13124,13124021002,1,1,18,0.0148514851485149
13124,13124021002,2,0,9,1
13124,13124021003,1,0,1186,0.969746524938675
13124,13124021003,1,1,37,0.0302534750613246
13124,13124021003,2,0,12,1
13124,13124021004,1,0,1152,0.990541702493551
13124,13124021004,1,1,11,0.00945829750644884
13124,13124021004,2,0,245,0.987903225806452
13124,13124021004,2,1,3,0.0120967741935484
13124,13124021005,1,0,1149,0.97870528109029
13124,13124021005,1,1,25,0.0212947189097104
13124,13124021005,2,0,1,1
13124,13124021006,1,0,1225,0.987903225806452
13124,13124021006,1,1,15,0.0120967741935484
13124,13124021006,2,0,353,0.994366197183099
13124,13124021006,2,1,2,0.00563380281690141
13124,13124031001,1,0,630,0.987460815047022
13124,13124031001,1,1,8,0.0125391849529781
13124,13124031001,2,0,4,1
13124,13124031002,1,0,818,0.984356197352587
13124,13124031002,1,1,13,0.0156438026474128
13124,13124031002,2,0,246,0.94980694980695
13124,13124031002,2,1,13,0.0501930501930502
13124,13124031003,1,0,553,0.998194945848375
13124,13124031003,1,1,1,0.00180505415162455
13124,13124031003,2,0,4,1
13124,13124031004,1,0,472,0.997885835095137
13124,13124031004,1,1,1,0.00211416490486258
13124,13124031004,2,0,5,1
13124,13124041001,1,0,846,0.983720930232558
13124,13124041001,1,1,14,0.0162790697674419
13124,13124041001,2,0,224,0.995555555555556
13124,13124041001,2,1,1,0.00444444444444444
13124,13124041002,1,0,1062,0.980609418282548
13124,13124041002,1,1,21,0.0193905817174515
13124,13124041002,2,0,8,0.666666666666667
13124,13124041002,2,1,4,0.333333333333333
13124,13124041003,1,0,633,0.987519500780031
13124,13124041003,1,1,8,0.0124804992199688
13124,13124041003,2,0,162,1
13124,13124041004,1,0,808,0.993849938499385
13124,13124041004,1,1,5,0.00615006150061501
13124,13124041004,2,0,251,0.984313725490196
13124,13124041004,2,1,4,0.0156862745098039
13124,13124041005,1,0,575,0.987972508591065
13124,13124041005,1,1,7,0.0120274914089347
13124,13124051001,1,0,715,0.966216216216216
13124,13124051001,1,1,25,0.0337837837837838
13124,13124051001,2,0,520,0.961182994454713
13124,13124051001,2,1,21,0.0388170055452865
13124,13124051002,1,0,343,0.98
13124,13124051002,1,1,7,0.02
13124,13124051003,1,0,1271,0.979198767334361
13124,13124051003,1,1,27,0.0208012326656394
13124,13124051003,2,0,1,1
13124,13124051004,1,0,449,0.993362831858407
13124,13124051004,1,1,3,0.00663716814159292
13124,13124051004,2,0,4,1
13124,13124061001,1,0,1221,0.979935794542536
13124,13124061001,1,1,25,0.0200642054574639
13124,13124061002,1,0,1511,0.990819672131147
13124,13124061002,1,1,14,0.00918032786885246
13124,13124061002,2,0,126,0.961832061068702
13124,13124061002,2,1,5,0.0381679389312977
13124,13124061003,1,0,738,0.985313751668892
13124,13124061003,1,1,11,0.0146862483311081
13124,13124061004,1,0,1313,0.987960872836719
13124,13124061004,1,1,16,0.0120391271632807
13124,13124061004,2,0,227,0.761744966442953
13124,13124061004,2,1,71,0.238255033557047
13124,13124061005,1,0,358,0.988950276243094
13124,13124061005,1,1,4,0.0110497237569061
13124,13124061005,2,0,578,0.979661016949153
13124,13124061005,2,1,12,0.0203389830508475
13124,13124061006,1,0,430,0.990783410138249
13124,13124061006,1,1,4,0.00921658986175115
13124,13124061006,2,0,809,0.992638036809816
13124,13124061006,2,1,6,0.00736196319018405
13124,13124061007,1,0,962,0.980632008154944
13124,13124061007,1,1,19,0.0193679918450561
13124,13124061007,2,0,2,1
13124,13124061008,1,0,544,0.985507246376812
13124,13124061008,1,1,8,0.0144927536231884
13124,13124061008,2,0,484,0.977777777777778
13124,13124061008,2,1,11,0.0222222222222222
13124,13124061009,1,0,1266,0.982919254658385
13124,13124061009,1,1,22,0.0170807453416149
13124,13124061009,2,0,1,1
13124,13124061010,1,0,826,0.991596638655462
13124,13124061010,1,1,7,0.00840336134453782
13124,13124061010,2,0,430,0.975056689342404
13124,13124061010,2,1,11,0.0249433106575964
13124,13124061011,1,0,832,0.990476190476191
13124,13124061011,1,1,8,0.00952380952380953
13124,13124061011,2,0,103,1
13124,13124061012,1,0,896,0.992248062015504
13124,13124061012,1,1,7,0.00775193798449612
13124,13124061012,2,0,400,0.959232613908873
13124,13124061012,2,1,17,0.0407673860911271
13124,13124061013,1,0,457,0.976495726495726
13124,13124061013,1,1,11,0.0235042735042735
13124,13124061013,2,0,1293,0.964925373134328
13124,13124061013,2,1,47,0.0350746268656716
13124,13124061014,1,0,1057,0.985088536812675
13124,13124061014,1,1,16,0.0149114631873253
13124,13124061014,2,0,2,1
13124,13124061015,1,0,987,0.987
13124,13124061015,1,1,13,0.013
13124,13124061016,1,0,603,0.991776315789474
13124,13124061016,1,1,5,0.00822368421052632
13124,13124061016,2,0,296,0.986666666666667
13124,13124061016,2,1,4,0.0133333333333333
13124,13124061017,1,0,1222,0.98389694041868
13124,13124061017,1,1,20,0.0161030595813205
13124,13124061017,2,0,1,1
13124,13124061018,1,0,1503,0.990118577075099
13124,13124061018,1,1,15,0.00988142292490119
13124,13124061019,1,0,848,0.984901277584204
13124,13124061019,1,1,13,0.0150987224157956
13124,13124061020,1,0,1063,0.9860853432282
13124,13124061020,1,1,15,0.0139146567717996
13124,13124061020,2,0,425,0.977011494252874
13124,13124061020,2,1,10,0.0229885057471264
13124,13124061021,1,0,996,0.994011976047904
13124,13124061021,1,1,6,0.00598802395209581
13124,13124061022,1,0,1286,0.981679389312977
13124,13124061022,1,1,24,0.0183206106870229
13124,13124061022,2,0,34,0.971428571428571
13124,13124061022,2,1,1,0.0285714285714286
13124,13124061023,1,0,903,0.975161987041037
13124,13124061023,1,1,23,0.0248380129589633
13124,13124061024,1,0,901,0.993384785005513
13124,13124061024,1,1,6,0.00661521499448732
13124,13124061024,2,0,517,0.971804511278195
13124,13124061024,2,1,15,0.0281954887218045
13124,13124062901,1,0,5,1
13124,13124071001,1,0,1672,0.977777777777778
13124,13124071001,1,1,38,0.0222222222222222
13124,13124071002,1,0,1635,0.877616747181965
13124,13124071002,1,1,228,0.122383252818035
13124,13124071003,1,0,589,0.893778452200304
13124,13124071003,1,1,70,0.106221547799697
13124,13124071004,1,0,419,0.963218390804598
13124,13124071004,1,1,16,0.0367816091954023
13124,13124071005,1,0,341,0.985549132947977
13124,13124071005,1,1,5,0.0144508670520231
13124,13124072012,1,0,31,1
13124,13124072016,1,0,68,0.985507246376812
13124,13124072016,1,1,1,0.0144927536231884
13124,13124072019,1,0,523,0.949183303085299
13124,13124072019,1,1,28,0.0508166969147005
13124,13124081001,1,0,277,0.98576512455516
13124,13124081001,1,1,4,0.0142348754448399
13124,13124082009,1,0,8,0.888888888888889
13124,13124082009,1,1,1,0.111111111111111
13124,13124082010,1,0,113,1
13124,13124082011,1,0,134,0.978102189781022
13124,13124082011,1,1,3,0.0218978102189781
13124,13124082017,1,0,34,0.971428571428571
13124,13124082017,1,1,1,0.0285714285714286
13124,13124082018,1,0,2,1
13124,13124082020,1,0,223,0.957081545064378
13124,13124082020,1,1,10,0.0429184549356223
13124,13124091001,1,0,1501,0.970265029088558
13124,13124091001,1,1,46,0.0297349709114415
13124,13124091001,2,0,490,0.993914807302231
13124,13124091001,2,1,3,0.00608519269776876
13124,13124091002,1,0,664,0.992526158445441
13124,13124091002,1,1,5,0.00747384155455904
13124,13124091002,2,0,87,0.988636363636364
13124,13124091002,2,1,1,0.0113636363636364
13124,13124091003,1,0,887,0.993281075027996
13124,13124091003,1,1,6,0.00671892497200448
13124,13124091004,1,0,632,0.98904538341158
13124,13124091004,1,1,7,0.0109546165884194
13124,13124091004,2,0,309,0.993569131832797
13124,13124091004,2,1,2,0.00643086816720257
13124,13124091005,1,0,688,0.99135446685879
13124,13124091005,1,1,6,0.00864553314121038
13124,13124091005,2,0,56,1
13124,13124101001,1,0,1171,0.991532599491956
13124,13124101001,1,1,10,0.00846740050804403
13124,13124101001,2,0,6,1
13124,13124101002,1,0,666,0.991071428571429
13124,13124101002,1,1,6,0.00892857142857143
13124,13124101003,1,0,770,0.988446726572529
13124,13124101003,1,1,9,0.0115532734274711
13124,13124101003,2,0,226,0.949579831932773
13124,13124101003,2,1,12,0.0504201680672269
13124,13124101004,1,0,652,0.980451127819549
13124,13124101004,1,1,13,0.0195488721804511
13124,13124101004,2,0,2,1
13124,13124991999,1,0,98,1
13124,13124991999,2,0,46,0.978723404255319
13124,13124991999,2,1,1,0.0212765957446809
13125,13125011001,1,0,902,0.985792349726776
13125,13125011001,1,1,13,0.014207650273224
13125,13125011001,2,0,310,0.974842767295597
13125,13125011001,2,1,8,0.0251572327044025
13125,13125011002,1,0,692,0.991404011461318
13125,13125011002,1,1,6,0.00859598853868195
13125,13125011002,2,0,844,0.994110718492344
13125,13125011002,2,1,5,0.00588928150765607
13125,13125011003,1,0,924,0.911242603550296
13125,13125011003,1,1,90,0.0887573964497041
13125,13125011003,2,0,1,1
13125,13125011004,1,0,339,0.904
13125,13125011004,1,1,36,0.096
13125,13125011004,2,0,1073,0.977231329690346
13125,13125011004,2,1,25,0.0227686703096539
13125,13125011005,1,0,1411,0.989481065918654
13125,13125011005,1,1,15,0.0105189340813464
13125,13125011006,1,0,879,0.992099322799097
13125,13125011006,1,1,7,0.00790067720090294
13125,13125011006,2,0,1,1
13125,13125011007,1,0,1257,0.928360413589365
13125,13125011007,1,1,97,0.0716395864106352
13125,13125011007,2,0,1586,0.985093167701863
13125,13125011007,2,1,24,0.0149068322981366
13125,13125011008,1,0,1267,0.975365665896844
13125,13125011008,1,1,32,0.0246343341031563
13125,13125021001,1,0,967,0.978744939271255
13125,13125021001,1,1,21,0.0212550607287449
13125,13125021001,2,0,395,0.997474747474748
13125,13125021001,2,1,1,0.00252525252525253
13125,13125021002,1,0,20,0.869565217391304
13125,13125021002,1,1,3,0.130434782608696
13125,13125021002,2,0,1137,0.989556135770235
13125,13125021002,2,1,12,0.010443864229765
13125,13125021003,1,0,1031,0.989443378119002
13125,13125021003,1,1,11,0.0105566218809981
13125,13125021003,2,0,214,0.995348837209302
13125,13125021003,2,1,1,0.00465116279069768
13125,13125021004,1,0,1164,0.974058577405858
13125,13125021004,1,1,31,0.0259414225941423
13125,13125021004,2,0,639,0.992236024844721
13125,13125021004,2,1,5,0.0077639751552795
13125,13125021005,1,0,731,0.981208053691275
13125,13125021005,1,1,14,0.0187919463087248
13125,13125021005,2,0,488,0.989858012170385
13125,13125021005,2,1,5,0.0101419878296146
13125,13125021006,1,0,738,0.989276139410188
13125,13125021006,1,1,8,0.0107238605898123
13125,13125021006,2,0,272,0.992700729927007
13125,13125021006,2,1,2,0.0072992700729927
13125,13125021007,1,0,1329,0.983715766099186
13125,13125021007,1,1,22,0.0162842339008142
13125,13125021007,2,0,288,0.989690721649485
13125,13125021007,2,1,3,0.0103092783505155
13125,13125021008,1,0,1328,0.987360594795539
13125,13125021008,1,1,17,0.012639405204461
13125,13125021008,2,0,1,1
13125,13125021009,1,0,1517,0.847486033519553
13125,13125021009,1,1,273,0.152513966480447
13125,13125021009,2,0,284,0.996491228070175
13125,13125021009,2,1,1,0.00350877192982456
13125,13125021010,1,0,715,0.976775956284153
13125,13125021010,1,1,17,0.023224043715847
13125,13125021010,2,0,874,0.973273942093541
13125,13125021010,2,1,24,0.0267260579064588
13125,13125021011,1,0,30,0.882352941176471
13125,13125021011,1,1,4,0.117647058823529
13125,13125021011,2,0,949,0.996848739495798
13125,13125021011,2,1,3,0.00315126050420168
13125,13125021012,1,0,1032,0.994219653179191
13125,13125021012,1,1,6,0.00578034682080925
13125,13125021012,2,0,298,0.990033222591362
13125,13125021012,2,1,3,0.00996677740863787
13125,13125021013,1,0,1056,0.989690721649485
13125,13125021013,1,1,11,0.0103092783505155
13125,13125021013,2,0,1,1
13125,13125021014,1,0,1598,0.975579975579975
13125,13125021014,1,1,40,0.0244200244200244
13125,13125021014,2,0,8,1
13125,13125021015,1,0,1086,0.983695652173913
13125,13125021015,1,1,18,0.016304347826087
13125,13125021016,1,0,756,0.984375
13125,13125021016,1,1,12,0.015625
13125,13125021016,2,0,305,0.983870967741936
13125,13125021016,2,1,5,0.0161290322580645
13125,13125021017,1,0,533,0.974405850091408
13125,13125021017,1,1,14,0.0255941499085923
13125,13125021017,2,0,736,0.997289972899729
13125,13125021017,2,1,2,0.002710027100271
13125,13125021018,1,0,356,0.936842105263158
13125,13125021018,1,1,24,0.0631578947368421
13125,13125021018,2,0,1015,0.9912109375
13125,13125021018,2,1,9,0.0087890625
13125,13125021019,1,0,301,0.980456026058632
13125,13125021019,1,1,6,0.0195439739413681
13125,13125021019,2,0,836,0.988179669030733
13125,13125021019,2,1,10,0.0118203309692671
13125,13125021020,1,0,1326,0.987341772151899
13125,13125021020,1,1,17,0.0126582278481013
13125,13125021021,1,0,1043,0.932082216264522
13125,13125021021,1,1,76,0.0679177837354781
13125,13125021021,2,0,222,0.982300884955752
13125,13125021021,2,1,4,0.0176991150442478
13125,13125022001,1,0,17,1
13125,13125022002,1,0,36,1
13125,13125022004,1,0,12,1
13125,13125022005,1,0,3,1
13125,13125031001,1,0,73,0.935897435897436
13125,13125031001,1,1,5,0.0641025641025641
13125,13125041001,1,0,968,0.979757085020243
13125,13125041001,1,1,20,0.0202429149797571
13125,13125041001,2,0,162,0.941860465116279
13125,13125041001,2,1,10,0.0581395348837209
13125,13125041002,1,0,998,0.97270955165692
13125,13125041002,1,1,28,0.0272904483430799
13125,13125041002,2,0,292,0.976588628762542
13125,13125041002,2,1,7,0.0234113712374582
13125,13125041003,1,0,1906,0.948730711796914
13125,13125041003,1,1,103,0.0512692882030861
13125,13125041003,2,0,1,1
13125,13125041004,1,0,1354,0.979739507959479
13125,13125041004,1,1,28,0.020260492040521
13125,13125041004,2,0,2,1
13125,13125041005,1,0,1708,0.983304548071387
13125,13125041005,1,1,29,0.0166954519286126
13125,13125041005,2,0,8,1
13125,13125041006,1,0,1310,0.977611940298507
13125,13125041006,1,1,30,0.0223880597014925
13125,13125041007,1,0,1500,0.9765625
13125,13125041007,1,1,36,0.0234375
13125,13125041007,2,0,1,1
13125,13125041008,1,0,860,0.987370838117107
13125,13125041008,1,1,11,0.0126291618828932
13125,13125041009,1,0,1482,0.967362924281984
13125,13125041009,1,1,50,0.0326370757180157
13125,13125041009,2,0,2,1
13125,13125041010,1,0,1639,0.98854041013269
13125,13125041010,1,1,19,0.01145958986731
13125,13125041010,2,0,2,1
13125,13125041011,1,0,1378,0.988522238163558
13125,13125041011,1,1,16,0.0114777618364419
13125,13125041011,2,0,1,1
13125,13125041012,1,0,1220,0.975219824140687
13125,13125041012,1,1,31,0.0247801758593126
13125,13125041013,1,0,1254,0.964615384615385
13125,13125041013,1,1,46,0.0353846153846154
13125,13125041013,2,0,261,0.945652173913043
13125,13125041013,2,1,15,0.0543478260869565
13125,13125041014,1,0,1222,0.991078669910787
13125,13125041014,1,1,11,0.0089213300892133
13125,13125041015,1,0,1179,0.975186104218362
13125,13125041015,1,1,30,0.0248138957816377
13125,13125041015,2,0,1,1
13125,13125042005,1,0,10,1
13125,13125991999,1,0,35,1
13125,13125991999,2,0,10,1
13126,13126011001,1,0,865,0.952643171806167
13126,13126011001,1,1,43,0.0473568281938326
13126,13126011001,2,0,234,0.910505836575875
13126,13126011001,2,1,23,0.0894941634241245
13126,13126011002,1,0,740,0.959792477302205
13126,13126011002,1,1,31,0.0402075226977951
13126,13126011002,2,0,447,0.982417582417582
13126,13126011002,2,1,8,0.0175824175824176
13126,13126011003,1,0,550,0.96830985915493
13126,13126011003,1,1,18,0.0316901408450704
13126,13126011003,2,0,56,1
13126,13126021001,1,0,881,0.967069154774973
13126,13126021001,1,1,30,0.0329308452250274
13126,13126021001,2,0,308,0.984025559105431
13126,13126021001,2,1,5,0.0159744408945687
13126,13126021002,1,0,694,0.954607977991747
13126,13126021002,1,1,33,0.0453920220082531
13126,13126021002,2,0,347,0.974719101123596
13126,13126021002,2,1,9,0.0252808988764045
13126,13126021003,1,0,874,0.977628635346756
13126,13126021003,1,1,20,0.0223713646532438
13126,13126021003,2,0,40,1
13126,13126021004,1,0,798,0.955688622754491
13126,13126021004,1,1,37,0.044311377245509
13126,13126021005,1,0,538,0.921232876712329
13126,13126021005,1,1,46,0.0787671232876712
13126,13126021005,2,0,274,0.971631205673759
13126,13126021005,2,1,8,0.0283687943262411
13126,13126021006,1,0,30,1
13126,13126031001,1,0,62,0.784810126582278
13126,13126031001,1,1,17,0.215189873417722
13126,13126031001,2,0,1842,0.9792663476874
13126,13126031001,2,1,39,0.0207336523125997
13126,13126031002,1,0,700,0.918635170603675
13126,13126031002,1,1,62,0.0813648293963255
13126,13126031002,2,0,1110,0.985790408525755
13126,13126031002,2,1,16,0.0142095914742451
13126,13126031003,1,0,76,0.76
13126,13126031003,1,1,24,0.24
13126,13126031003,2,0,1626,0.986650485436893
13126,13126031003,2,1,22,0.0133495145631068
13126,13126041001,1,0,1122,0.928807947019868
13126,13126041001,1,1,86,0.0711920529801325
13126,13126041001,2,0,237,0.99163179916318
13126,13126041001,2,1,2,0.00836820083682008
13126,13126041002,1,0,428,0.893528183716075
13126,13126041002,1,1,51,0.106471816283925
13126,13126041002,2,0,460,0.940695296523517
13126,13126041002,2,1,29,0.0593047034764826
13126,13126051001,1,0,1286,0.964017991004498
13126,13126051001,1,1,48,0.0359820089955023
13126,13126051001,2,0,583,0.96843853820598
13126,13126051001,2,1,19,0.0315614617940199
13126,13126051002,1,0,1187,0.921583850931677
13126,13126051002,1,1,101,0.078416149068323
13126,13126051002,2,0,705,0.451923076923077
13126,13126051002,2,1,855,0.548076923076923
13126,13126061001,1,0,1104,0.979591836734694
13126,13126061001,1,1,23,0.0204081632653061
13126,13126061001,2,0,193,0.979695431472081
13126,13126061001,2,1,4,0.0203045685279188
13126,13126061002,1,0,1164,0.931945556445156
13126,13126061002,1,1,85,0.0680544435548439
13126,13126061002,2,0,274,0.925675675675676
